CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1920	94279	86	0.9723	-94.150
94279	94632	86	0.989	44.026
94279	95079	86	0.9895	-44.026
94279	95160	86	0.9746	-132.078
88633	94279	86	0.962	30.011
90611	94279	86	0.9578	162.089
90736	94279	86	0.9659	74.037
10282	12305	86	0.9572	-44.026
10282	14713	86	0.9429	-88.053
10282	17157	86	0.9291	-132.079
1911	10282	86	0.8726	-88.051
1971	10282	86	0.8824	44.027
87678	91365	86	0.9364	132.079
88633	91365	86	0.9604	-88.052
90611	91365	86	0.9755	44.026
90736	91365	86	0.9718	-44.026
91365	95079	86	0.9631	74.037
91365	95160	86	0.9747	-14.015
91365	97108	86	0.9371	-28.031
12305	14713	86	0.9683	-44.026
12305	17157	86	0.9535	-88.053
1855	12305	86	0.9231	-88.052
1911	12305	86	0.8998	-132.078
1971	12305	86	0.9335	0.001
1855	1971	86	0.9208	-88.052
1911	1971	86	0.8913	-132.079
1920	1971	86	0.9155	-44.026
1971	14713	86	0.9185	-44.025
1971	17157	86	0.9118	-88.052
1855	1920	86	0.9681	-44.026
1911	1920	86	0.9579	-88.052
1920	72396	86	0.9336	-66.120
1920	88633	86	0.9619	-124.161
1920	90736	86	0.9718	-168.187
1920	94632	86	0.9518	-50.124
1920	95079	86	0.9771	-138.176
95160	97108	86	0.9609	-14.016
90611	97108	86	0.949	15.995
90736	97108	86	0.939	-72.057
1855	95079	86	0.9485	-182.202
94632	95079	86	0.97	-88.052
95079	95160	86	0.9854	-88.052
88633	95079	86	0.966	-14.015
90611	95079	86	0.9691	118.063
90736	95079	86	0.9749	30.011
72396	88633	86	0.9635	-58.041
72396	90611	86	0.9271	-190.120
72396	94632	86	0.9466	15.996
72396	95160	86	0.9283	-160.109
1911	94603	86	0.9245	-94.150
94603	94632	86	0.9792	-44.026
92324	94603	86	0.9626	-44.026
88633	90736	86	0.967	-44.026
90611	90736	86	0.972	88.052
90736	94632	86	0.9433	118.063
90736	95160	86	0.9746	-58.042
14713	17157	86	0.9719	-44.026
1855	14713	86	0.9164	-132.078
1911	14713	86	0.8872	-176.104
94632	95160	86	0.9527	-176.105
88633	95160	86	0.9548	-102.068
90611	95160	86	0.9862	30.011
87678	90611	86	0.9507	88.053
88633	90611	86	0.9576	-132.078
88633	94632	86	0.9448	74.037
1911	94632	86	0.9542	-138.176
1855	1911	86	0.9751	44.026
58280	59794	88	0.818	-1.997
59794	68156	88	0.7115	47.944
59794	68320	88	0.7956	45.947
58280	68156	88	0.7801	45.947
58280	68320	88	0.8337	43.950
68156	68320	88	0.8432	-1.997
48895	81528	90	0.9133	-14.016
39142	81528	90	0.9495	17.027
68259	71795	91	0.9348	-12.000
68259	74709	91	0.9553	-14.016
68259	76417	91	0.9521	-26.016
68259	77403	91	0.9213	-38.015
68259	80473	91	0.9331	-28.031
68259	83691	91	0.9347	-42.047
68259	87376	91	0.9281	-56.062
62494	68259	91	0.9373	-14.015
63628	68259	91	0.9224	-2.016
76136	80277	91	0.9486	-14.016
80277	86383	91	0.9143	-28.031
76417	80586	91	0.9705	-14.016
77403	80586	91	0.9389	-2.016
71795	80586	91	0.9479	-28.031
80586	81666	91	0.9567	-12.000
80586	84874	91	0.959	-26.016
80586	85035	91	0.9745	-14.016
80586	87766	91	0.969	-28.031
80586	89286	91	0.9551	-42.047
77282	84282	91	0.9682	-28.031
81379	84282	91	0.9089	-14.016
84282	86843	91	0.9736	-14.016
84282	89145	91	0.9469	-28.031
81374	83478	91	0.9047	-12.000
83478	86383	91	0.9452	-14.016
83478	88122	91	0.9259	-28.031
76417	77403	91	0.9366	-12.000
77403	81666	91	0.9759	-14.016
77403	84874	91	0.9546	-28.031
77403	85907	91	0.9476	-40.031
71795	77403	91	0.9434	-26.015
63628	77403	91	0.9142	-40.031
81374	87194	91	0.91	-28.031
85529	87194	91	0.9378	-14.016
86383	87194	91	0.9135	-2.016
87194	88122	91	0.9132	-12.000
87194	89158	91	0.9599	-14.016
87194	89719	91	0.9093	-26.016
87194	90885	91	0.9119	-28.031
66804	69738	91	0.908	-12.000
84874	91187	91	0.9472	-42.047
85035	91187	91	0.945	-54.047
87766	91187	91	0.9482	-40.031
87955	91187	91	0.9615	-28.031
89286	91187	91	0.9485	-26.016
89528	91187	91	0.9863	-14.016
90761	91187	91	0.9475	-2.016
91187	91609	91	0.9587	-12.000
91187	92265	91	0.9768	-14.016
81666	90761	91	0.9317	-54.047
85907	90761	91	0.9611	-28.031
87955	90761	91	0.9479	-26.016
89528	90761	91	0.9629	-12.000
90761	90885	91	0.9485	-12.000
90761	91609	91	0.9827	-14.016
90761	92265	91	0.9301	-16.031
79142	85529	91	0.9198	-28.031
81374	85529	91	0.9454	-14.016
84378	85529	91	0.9045	-12.000
85529	86383	91	0.9319	-12.000
85529	88122	91	0.9197	-26.016
83691	89286	91	0.9291	-40.031
85035	89286	91	0.9767	-28.031
87376	89286	91	0.9418	-26.016
87766	89286	91	0.9712	-14.016
87955	89286	91	0.9459	-2.016
89286	89528	91	0.9595	-12.000
89286	92265	91	0.9372	-40.031
86383	89719	91	0.9221	-28.031
88122	89719	91	0.9525	-14.016
89719	90885	91	0.9398	-2.016
74022	79142	91	0.9159	-14.016
79142	81374	91	0.9497	-14.016
74709	76417	91	0.9398	-12.000
74709	80473	91	0.9694	-14.016
74709	83691	91	0.9644	-28.031
74709	87376	91	0.9541	-42.047
62494	74709	91	0.9268	-28.031
87955	92265	91	0.9464	-42.047
89528	92265	91	0.9692	-28.031
91609	92265	91	0.95	-2.016
76417	81666	91	0.94	-26.016
71795	81666	91	0.936	-40.031
81666	84874	91	0.9767	-14.016
81666	85907	91	0.9527	-26.015
81666	87955	91	0.9595	-28.031
51801	63628	91	0.912	-26.016
62494	63628	91	0.9269	-12.000
63628	71795	91	0.9397	-14.016
63628	76417	91	0.9288	-28.031
85907	90885	91	0.9394	-40.031
89158	90885	91	0.9223	-14.016
90885	91609	91	0.9461	-2.016
86383	88122	91	0.9621	-14.016
51801	62494	91	0.9535	-14.016
80473	83691	91	0.9725	-14.016
80473	85035	91	0.9422	-26.016
80473	87376	91	0.9651	-28.031
62494	80473	91	0.9135	-42.047
76417	87766	91	0.9409	-42.047
83691	87766	91	0.9492	-26.016
84874	87766	91	0.9508	-2.016
85035	87766	91	0.9885	-14.016
87376	87766	91	0.9415	-12.000
87766	87955	91	0.9519	-12.000
87766	89528	91	0.9597	-26.016
84874	91609	91	0.9427	-54.047
85907	91609	91	0.9447	-42.047
89528	91609	91	0.9589	-26.016
83691	87376	91	0.9815	-14.016
62494	87376	91	0.9136	-70.078
87376	89145	91	0.916	-2.016
77282	86843	91	0.9585	-42.047
81379	86843	91	0.9177	-28.031
86843	89145	91	0.962	-14.016
84874	85035	91	0.9574	12.000
84874	85907	91	0.962	-12.000
84874	87955	91	0.9812	-14.016
84874	89528	91	0.9658	-28.031
85035	89528	91	0.9573	-40.031
85907	89528	91	0.9442	-16.031
87955	89528	91	0.9806	-14.016
81374	86383	91	0.9283	-26.016
77282	81379	91	0.9167	-14.016
77282	89145	91	0.9454	-56.062
76417	85035	91	0.956	-28.031
71795	76417	91	0.9503	-14.016
62494	71795	91	0.9112	-26.015
62494	83691	91	0.915	-56.062
83691	85035	91	0.9452	-12.000
85035	87955	91	0.9499	-26.016
69738	74022	91	0.9054	-14.016
85907	87955	91	0.9542	-2.016
78960	84378	91	0.9111	-28.031
75728	76552	92	0.8992	-86.000
24774	26680	93	0.8287	104.010
26680	28536	93	0.9325	58.042
26680	41765	93	0.9727	-58.041
26680	42204	93	0.9645	-14.015
26680	42875	93	0.9634	-116.083
15992	17668	93	0.9349	13.979
17668	20515	93	0.9563	58.042
17668	31324	93	0.9367	-27.994
17668	34204	93	0.9627	-58.042
17668	35654	93	0.9294	-86.036
17668	39148	93	0.9415	-116.083
17668	43469	93	0.9367	-130.062
24774	28327	93	0.8681	-14.016
15992	28327	93	0.888	-102.068
28327	41942	93	0.8603	-102.068
28327	49469	93	0.8718	-174.126
28327	53733	93	0.919	-58.041
28327	58393	93	0.911	-116.083
48999	74759	93	0.9951	0.000
67166	74759	93	0.9365	116.083
42204	74759	93	0.9716	-116.083
42680	74759	93	0.9166	-27.995
42875	74759	93	0.9693	-14.016
44147	74759	93	0.9923	-58.042
35654	35870	93	0.9589	-58.042
35870	39148	93	0.9425	27.995
35870	43141	93	0.9471	-44.026
35870	46121	93	0.9493	-88.089
35870	46443	93	0.9511	-30.047
35870	49486	93	0.9905	-58.042
35870	53214	93	0.9509	-102.068
35870	64425	93	0.96	-174.125
35870	65730	93	0.9715	-116.084
31324	35870	93	0.9475	-116.084
48999	67166	93	0.9385	-116.082
44147	67166	93	0.9346	-174.125
20515	31324	93	0.9441	-86.037
25769	31324	93	0.9576	-58.042
31324	35654	93	0.9572	-58.042
34204	43469	93	0.9576	-72.020
35654	43469	93	0.941	-44.026
39148	43469	93	0.9596	-13.979
15992	43469	93	0.9289	-116.084
43141	43469	93	0.9785	58.042
43469	46121	93	0.9429	-102.105
43469	46443	93	0.95	-44.063
43469	53214	93	0.9481	-116.084
43469	58393	93	0.9249	-102.068
46443	49486	93	0.9494	-27.995
46443	53214	93	0.9504	-72.021
46443	65730	93	0.9494	-86.037
34204	46443	93	0.9613	-116.083
39148	46443	93	0.9817	-58.041
43141	46443	93	0.9591	13.979
44147	46443	93	0.9417	-104.047
46121	46443	93	0.9797	58.042
24774	44202	93	0.8911	-174.126
41942	44202	93	0.9262	-58.042
42875	44202	93	0.8828	-162.053
44202	48941	93	0.9723	-58.042
44202	49469	93	0.8564	-14.016
44202	53733	93	0.8839	102.069
44202	58393	93	0.8883	44.027
34204	43141	93	0.9478	-130.062
39148	43141	93	0.9504	-72.021
43141	46121	93	0.9595	-44.063
43141	49486	93	0.9426	-14.016
43141	53214	93	0.9843	-58.042
43141	64425	93	0.9414	-130.099
43141	65730	93	0.9436	-72.058
48941	58393	93	0.8713	102.068
49469	58393	93	0.9484	58.042
53733	58393	93	0.9686	-58.042
41942	58393	93	0.8651	-14.015
49486	64004	93	0.9632	-174.125
53214	64004	93	0.9439	-130.099
64004	64425	93	0.9925	58.042
64004	65730	93	0.9793	116.083
48941	49469	93	0.8565	44.026
48941	53733	93	0.8681	160.111
41942	48941	93	0.8992	-116.084
49486	64425	93	0.9758	-116.084
53214	64425	93	0.9477	-72.057
46121	64425	93	0.946	-86.036
64425	65730	93	0.9906	58.042
24774	41942	93	0.911	-116.084
42204	48999	93	0.9753	-116.084
42680	48999	93	0.9184	-27.995
42875	48999	93	0.9714	-14.016
44147	48999	93	0.9941	-58.042
49469	53733	93	0.9196	116.085
41942	49469	93	0.8283	-72.058
10732	25769	93	0.8698	-60.021
10732	42204	93	0.8994	-102.105
41765	41942	93	0.8445	-162.052
41942	42875	93	0.8451	104.010
41942	53733	93	0.8932	44.027
34204	39148	93	0.9764	-58.041
35654	39148	93	0.9445	-30.047
39148	46121	93	0.9712	-116.084
39148	49486	93	0.9434	-86.036
39148	53214	93	0.945	-130.063
49486	53214	93	0.9528	-44.026
49486	65730	93	0.9694	-58.042
34204	49486	93	0.9411	-144.078
46121	49486	93	0.9503	30.047
20515	25769	93	0.9314	-27.994
15992	25769	93	0.8992	44.026
28536	41765	93	0.9115	-116.084
41765	42875	93	0.9801	-58.042
41765	44147	93	0.9668	-14.016
42204	44147	93	0.9803	-58.041
15992	20515	93	0.9223	72.021
20515	42204	93	0.9021	-70.079
53214	65730	93	0.9502	-14.016
46121	53214	93	0.9611	-13.979
34204	35654	93	0.9343	-27.994
34204	46121	93	0.9481	-174.125
46121	65730	93	0.9493	-27.995
28536	42875	93	0.895	-174.125
42680	42875	93	0.9471	-13.979
50267	63123	94	0.9595	-58.043
50267	71692	94	0.9603	-116.083
50267	81921	94	0.9229	-82.080
48179	54842	94	0.9836	-58.042
48179	69111	94	0.9184	-45.934
41696	48179	94	0.9757	-58.042
63123	71692	94	0.9624	-58.040
63123	81921	94	0.9139	-24.037
41696	53198	94	0.9292	60.021
41696	54842	94	0.9757	-116.084
54842	69111	94	0.9315	12.108
71692	84964	94	0.9569	-174.126
84964	87774	94	0.9743	58.042
71692	81921	94	0.9278	34.004
71692	87774	94	0.9516	-116.084
53198	71692	94	0.9302	-6.070
81921	87774	94	0.9371	-150.087
894	1057	95	0.9179	3.996
1057	63929	95	0.7581	-142.110
894	63929	95	0.7509	-138.114
48002	50326	96	0.911	63.979
50326	59012	96	0.8582	63.980
20096	50326	96	0.8091	-102.978
27469	50326	96	0.8337	-116.993
20096	27469	96	0.9826	14.016
27469	59012	96	0.8601	-53.013
20096	27745	96	0.846	-27.995
20096	59012	96	0.8366	-38.998
55806	60039	97	0.8464	14.016
60039	63823	97	0.8935	-79.957
50409	59844	99	0.9021	32.026
32749	59844	99	0.9343	3.995
45753	59844	99	0.9786	-14.015
54131	54943	99	0.8889	192.100
32749	45753	99	0.9428	18.011
45753	50409	99	0.8898	-46.042
45753	54131	99	0.8758	18.010
32749	50409	99	0.8966	-28.031
61417	62613	100	0.9756	44.026
61417	63716	100	0.9859	-44.026
62613	63716	100	0.9753	-88.052
2649	2753	102	0.7423	13.979
49923	54147	105	0.7002	-13.979
49923	58183	105	0.7806	15.995
49923	66108	105	0.7081	2.016
38692	49923	105	0.7369	15.995
46241	49923	105	0.78	-2.015
38692	46241	105	0.7316	18.010
46241	54147	105	0.7251	-15.995
46241	58183	105	0.8781	13.980
48658	69257	105	0.7627	14.858
50531	69257	105	0.9919	-0.002
54147	69257	105	0.7389	16.910
40547	69257	105	0.7601	2.858
66108	69257	105	0.7744	0.915
46341	54147	105	0.8394	-72.057
48658	54147	105	0.9194	-2.052
50531	54147	105	0.7352	-16.912
54147	58183	105	0.7277	29.974
54147	66108	105	0.8892	15.995
40547	54147	105	0.9107	-14.052
48658	58183	105	0.7012	27.922
58183	66108	105	0.7683	-13.979
40547	58183	105	0.7063	15.922
46341	48658	105	0.7862	-70.005
46341	66108	105	0.7498	-56.062
40547	46341	105	0.8092	58.005
48658	50531	105	0.757	14.860
50531	66108	105	0.7763	-0.917
40547	50531	105	0.7601	2.860
48658	66108	105	0.9283	13.943
40547	48658	105	0.9301	-12.000
40547	66108	105	0.9428	1.943
60666	61267	107	0.9979	-44.026
96512	96678	107	0.9949	-14.016
80182	89938	107	0.9952	-137.076
84667	89938	107	0.9957	-174.126
43274	89938	107	0.9937	-174.196
61827	89938	107	0.994	-40.177
64294	89938	107	0.9933	92.012
86095	89938	107	0.9938	-189.014
86820	89938	107	0.9944	-146.130
89938	90744	107	0.996	-44.026
89938	92672	107	0.9964	-58.043
75065	90569	107	0.9935	-72.188
56625	90569	107	0.9928	152.905
86095	90569	107	0.9987	-56.063
90569	97715	107	0.996	56.063
73988	75065	107	0.9933	-26.016
75065	75130	107	0.9964	-16.031
75065	75356	107	0.9966	-28.031
75065	77973	107	0.9958	-44.063
75065	80182	107	0.9949	-68.063
75065	84667	107	0.9942	-31.013
75065	84827	107	0.9949	-72.094
75065	97054	107	0.9942	-86.110
63911	75065	107	0.9942	102.006
20120	27645	107	0.9988	-58.042
27645	43530	107	0.9941	-116.084
34545	43530	107	0.9946	-58.042
27341	43530	107	0.9939	-146.167
43530	43973	107	0.9938	-30.011
43530	53180	107	0.9962	2.016
74712	77973	107	0.9951	-40.031
75130	77973	107	0.9985	-28.031
75356	77973	107	0.9967	-16.031
77973	80459	107	0.9953	12.000
77973	81332	107	0.9942	-14.016
77973	82437	107	0.9951	-42.047
77973	84827	107	0.9986	-28.032
77973	97054	107	0.995	-42.047
80182	92672	107	0.9946	-195.119
61827	92672	107	0.9941	-98.219
63911	92672	107	0.9933	-161.176
64294	92672	107	0.9929	33.969
90744	92672	107	0.997	-14.016
73988	75356	107	0.9929	-54.047
75130	75356	107	0.9972	-12.000
75356	80182	107	0.996	-40.031
75356	84827	107	0.9963	-44.063
75356	96678	107	0.9949	-70.078
75356	97054	107	0.9963	-58.079
63911	75356	107	0.995	73.974
20120	53180	107	0.9974	-172.110
40159	53180	107	0.9952	-58.042
43274	53180	107	0.9943	-178.119
43973	53180	107	0.9953	32.026
44434	53180	107	0.994	-178.120
27341	43973	107	0.9935	-176.177
27341	56625	107	0.9935	-160.182
27341	82880	107	0.9972	42.907
80459	83832	107	0.9934	-42.047
82437	83832	107	0.9936	12.000
75130	80182	107	0.9949	-52.031
20120	80182	107	0.9959	-31.111
80182	84667	107	0.9963	37.049
80182	84827	107	0.9946	-4.031
80182	86820	107	0.9948	9.053
80182	90744	107	0.9946	-181.103
80182	97054	107	0.995	-18.047
74712	84827	107	0.9949	-68.063
75130	84827	107	0.9977	-56.063
80459	84827	107	0.9953	-40.032
81332	84827	107	0.9955	-14.016
82437	84827	107	0.9955	14.015
84827	97054	107	0.9948	-14.016
96678	97765	107	0.9935	-24.000
75130	81332	107	0.9947	-42.047
80459	81332	107	0.9932	-26.016
81332	82437	107	0.993	-28.031
23238	40159	107	0.9947	-58.041
15486	23238	107	0.9953	-100.053
39911	42357	107	0.9928	-58.041
43274	82880	107	0.9937	8.940
44434	82880	107	0.9928	8.939
63911	82880	107	0.9943	80.003
20120	63911	107	0.9957	-65.054
63911	84667	107	0.9954	70.992
63911	86095	107	0.9937	85.880
63911	86820	107	0.9937	42.996
63911	90744	107	0.9933	-147.160
16381	20120	107	0.9955	30.011
20120	84667	107	0.9975	5.938
83882	84667	107	0.9939	31.990
84667	86095	107	0.9959	14.888
84667	86820	107	0.9961	-27.996
43274	84667	107	0.995	-0.070
44434	84667	107	0.9939	-0.072
20120	43274	107	0.9955	6.009
43274	44434	107	0.9938	0.001
43274	61827	107	0.9939	-134.019
43274	86820	107	0.9934	-28.066
61267	61827	107	0.9964	-44.026
64294	90744	107	0.9928	47.985
86820	90744	107	0.9944	-190.156
74712	80459	107	0.9979	-28.031
75130	80459	107	0.9947	-16.031
86095	86820	107	0.995	-42.884
86095	97715	107	0.9961	0.000
8408	20120	107	0.9974	-102.068
20120	40159	107	0.9961	-114.068
20120	61827	107	0.9959	-128.011
97679	97715	107	0.9929	56.063
75130	97054	107	0.9946	-70.079
96678	97054	107	0.9947	12.000
8408	44434	107	0.9941	-96.058
73988	75130	107	0.9942	-42.047
74712	75130	107	0.9954	-12.000
40159	61827	107	0.9935	-13.943
43973	61827	107	0.9928	76.126
42894	43973	107	0.9933	15.977
43973	44695	107	0.9959	-58.042
96678	97244	107	0.9928	-14.016
39911	43973	107	0.993	118.063
66156	73158	109	0.9939	-14.016
71226	73158	109	0.9948	44.026
71547	73158	109	0.9931	-44.026
72155	73158	109	0.9938	88.052
60625	73158	109	0.9954	43.990
52036	71547	109	0.9946	43.990
67065	71547	109	0.9932	-14.016
71547	76948	109	0.9941	44.026
47423	80557	109	0.9969	-12.072
69906	80557	109	0.9949	-42.047
80557	86002	109	0.997	44.026
80557	86265	109	0.9972	88.053
60818	80557	109	0.9959	1.943
66582	72155	109	0.9953	-14.016
69906	72155	109	0.9942	44.026
71226	72155	109	0.9958	-44.026
60709	72155	109	0.9955	43.990
60949	61956	109	0.993	-132.079
61356	61956	109	0.9939	-88.052
46486	66929	109	0.9948	43.990
66156	66929	109	0.9967	-44.026
66582	66929	109	0.9951	44.026
66929	67065	109	0.9947	88.052
66929	68625	109	0.9935	-43.990
66929	71226	109	0.9959	-14.016
63760	66929	109	0.997	58.005
46486	53390	109	0.9968	88.051
46645	53390	109	0.9982	44.025
47423	53390	109	0.9955	176.104
47934	53390	109	0.9973	132.078
53390	85877	109	0.9937	-12.072
41483	53390	109	0.9963	-44.027
66156	66582	109	0.9948	-88.052
66582	76744	109	0.9929	-28.031
66582	86002	109	0.9935	-56.062
60709	66582	109	0.9972	58.006
79632	79677	109	0.9942	-44.026
39246	44814	109	0.9932	-14.015
44814	45690	109	0.9958	-44.026
44814	46015	109	0.9971	88.052
44814	46055	109	0.9976	-88.052
44814	47848	109	0.9939	-132.078
44814	49881	109	0.996	-14.016
44814	61356	109	0.9961	-28.031
46486	68625	109	0.9938	-0.000
63760	68625	109	0.9943	14.016
46645	66156	109	0.9948	43.990
66156	67065	109	0.9961	44.026
66156	85031	109	0.994	-56.062
60625	66156	109	0.9967	58.006
48526	51342	109	0.9949	-176.105
49881	51342	109	0.9944	-132.078
50058	51342	109	0.9955	-88.052
51239	51342	109	0.9963	-44.026
60949	67637	109	0.9928	58.005
60949	63308	109	0.9948	-176.105
61356	63308	109	0.9956	-132.079
61700	63308	109	0.9946	-88.052
71226	88881	109	0.9941	-70.078
48526	82826	109	0.995	-12.072
60949	82826	109	0.9946	1.943
46055	47848	109	0.9953	-44.026
45690	46015	109	0.9934	132.078
46015	46055	109	0.9943	-176.105
46015	60818	109	0.9935	-28.031
47423	69906	109	0.9947	29.974
69906	71226	109	0.9939	88.052
69906	75896	109	0.9931	-14.016
60818	69906	109	0.9975	43.990
49881	61356	109	0.9959	-14.015
60709	61356	109	0.9983	-132.079
60818	61356	109	0.999	-88.053
60949	61356	109	0.9988	-44.026
61356	61700	109	0.9978	-44.026
61356	63760	109	0.9953	176.105
67065	85877	109	0.9941	-56.062
85031	85877	109	0.9955	44.026
46486	48526	109	0.9952	-132.079
46645	48526	109	0.9955	-176.105
47423	48526	109	0.9994	-44.026
47934	48526	109	0.9992	-88.053
48526	49881	109	0.9988	-44.027
48526	50058	109	0.9989	-88.053
48526	51239	109	0.9978	-132.079
48526	60949	109	0.9964	-14.016
49739	52036	109	0.9959	-44.026
52036	60625	109	0.9956	-44.026
52036	67065	109	0.995	58.006
52036	69073	109	0.993	-27.995
46645	60625	109	0.993	-14.016
49739	60625	109	0.994	-88.052
60625	63760	109	0.9966	-44.026
45690	46055	109	0.9955	-44.026
46055	51239	109	0.9973	-14.016
60709	60949	109	0.9987	-88.052
60818	60949	109	0.9992	-44.026
60949	61700	109	0.9971	-88.052
60949	63760	109	0.9965	132.079
41483	46645	109	0.9942	-88.052
41483	47934	109	0.9944	-176.105
46486	47934	109	0.9965	-44.026
46645	47934	109	0.9971	-88.052
47423	47934	109	0.9988	44.026
47934	49881	109	0.9982	-132.079
47934	50058	109	0.9976	-176.105
47934	60709	109	0.9966	-14.016
47934	86002	109	0.9958	-12.072
47423	51239	109	0.9976	-176.105
49881	51239	109	0.9972	-88.052
50058	51239	109	0.9985	-44.026
51239	51521	109	0.9945	-88.053
50058	61700	109	0.9958	-14.016
45690	61700	109	0.9928	-28.031
60709	61700	109	0.9961	-176.105
60818	61700	109	0.9972	-132.079
46486	46645	109	0.9982	44.026
46486	49881	109	0.9938	-176.106
46486	63760	109	0.9969	-14.016
46486	71226	109	0.9948	29.974
68983	69073	109	0.9954	44.026
75896	79677	109	0.9943	88.053
76744	79677	109	0.9937	44.026
79677	86265	109	0.994	-28.031
60709	63760	109	0.9973	44.026
60818	63760	109	0.9967	88.053
63760	71226	109	0.9964	43.990
63760	86265	109	0.9941	1.943
60818	75896	109	0.9939	29.974
46645	47423	109	0.9951	-132.079
47423	49881	109	0.9984	-88.053
47423	50058	109	0.9989	-132.079
47423	60818	109	0.9963	-14.016
46645	85031	109	0.9938	-12.072
60709	86002	109	0.9963	1.943
86002	86265	109	0.9978	44.026
60709	60818	109	0.9991	-44.026
60709	76744	109	0.9948	29.974
85031	86265	109	0.9934	-44.026
49881	50058	109	0.9982	-44.026
50058	51521	109	0.9934	-132.079
45690	50058	109	0.9947	-14.016
69666	75843	110	0.889	-28.031
49815	51282	110	0.92	1.979
49815	52088	110	0.914	-14.016
49815	69666	110	0.829	52.085
51282	52088	110	0.858	-15.995
51282	60566	110	0.8114	15.995
56135	73847	111	0.994	0.000
81550	82874	112	0.8693	-190.122
82874	83048	112	0.9015	88.052
82874	84538	112	0.9386	44.027
12744	45918	112	0.7642	80.943
45918	81222	112	0.7666	-73.026
12744	81550	112	0.8888	-36.109
81222	81550	112	0.9598	-44.025
81550	83048	112	0.8913	-102.070
81550	84157	112	0.8819	30.010
81550	84538	112	0.8928	-146.095
12744	81222	112	0.8638	7.917
12744	83048	112	0.8593	-138.179
12744	84157	112	0.8235	-6.099
12744	84538	112	0.8619	-182.204
81222	83048	112	0.8595	-146.095
81222	84157	112	0.9532	-14.016
81222	84538	112	0.8536	-190.121
83048	84157	112	0.9164	132.080
83048	84538	112	0.9506	-44.025
84157	84538	112	0.8855	-176.105
94084	95325	113	0.9873	-58.041
94163	95325	113	0.9641	-14.015
94931	95325	113	0.9697	44.026
95325	95915	113	0.9578	-102.069
95325	96123	113	0.957	-58.043
90894	95325	113	0.9535	-130.100
90932	95325	113	0.9863	-116.084
91764	95325	113	0.9772	-174.126
92001	95325	113	0.9632	-72.057
86374	87380	113	0.9733	-44.026
87380	87518	113	0.9775	-44.026
87380	88075	113	0.9498	-132.079
93807	93881	113	0.9688	44.026
90015	93807	113	0.949	-174.126
91624	93807	113	0.9612	-116.084
92008	93807	113	0.9678	-58.042
92698	94163	113	0.9486	-14.016
94084	94163	113	0.9469	-44.026
94163	94931	113	0.9878	-58.041
